ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,ps,total_share,float_share,free_share,total_mv,circ_mv
601988.SH,20100322,4.16,4.19,4.14,4.16,4.15,0.01,0.24,553686.64,230469.158,0.0311,2.01,16.6193,2.1318,4.6256,25383916.2009,17781891.074,640687.2554,105597091.3957,73972666.8678
601988.SH,20100323,4.17,4.18,4.14,4.15,4.16,-0.01,-0.24,406993.85,169339.964,0.0229,1.2,16.5793,2.1266,4.6145,25383916.2009,17781891.074,640687.2554,105343252.2337,73794847.9571
601988.SH,20100324,4.18,4.25,4.17,4.22,4.15,0.07,1.69,1255278.63,528806.632,0.0706,3.4,13.2543,2.08,4.6133,25383916.2009,17781891.074,640687.2554,107120126.3678,75039580.3323
601988.SH,20100325,4.21,4.21,4.16,4.16,4.22,-0.06,-1.42,327134.25,136494.172,0.0184,0.58,13.0659,2.0505,4.5477,25383916.2009,17781891.074,640687.2554,105597091.3957,73972666.8678
601988.SH,20100326,4.18,4.26,4.16,4.23,4.16,0.07,1.68,860112.81,363954.339,0.0484,1.49,13.2857,2.085,4.6242,25383916.2009,17781891.074,640687.2554,107373965.5298,75217399.243
601988.SH,20100329,4.26,4.39,4.25,4.36,4.23,0.13,3.07,1836763.83,796537.902,0.1033,2.7,13.694,2.149,4.7664,25383916.2009,17781891.074,640687.2554,110673874.6359,77529045.0826
601988.SH,20100330,4.35,4.38,4.32,4.37,4.36,0.01,0.23,748201.06,325925.622,0.0421,0.8,13.7254,2.154,4.7773,25383916.2009,17781891.074,640687.2554,110927713.7979,77706863.9934
601988.SH,20100331,4.37,4.37,4.28,4.29,4.37,-0.08,-1.83,621970.18,267995.609,0.035,0.62,13.4742,2.1145,4.6898,25383916.2009,17781891.074,640687.2554,108897000.5019,76284312.7075
601988.SH,20100401,4.3,4.34,4.28,4.31,4.29,0.02,0.47,470478.86,202694.739,0.0265,0.54,13.537,2.1244,4.7117,25383916.2009,17781891.074,640687.2554,109404678.8259,76639950.5289
601988.SH,20100402,4.31,4.33,4.27,4.29,4.31,-0.02,-0.46,494088.86,212130.703,0.0278,0.54,13.4742,2.1145,4.6898,25383916.2009,17781891.074,640687.2554,108897000.5019,76284312.7075
601988.SH,20100406,4.3,4.32,4.28,4.29,4.29,0.0,0.0,330285.01,141993.311,0.0186,0.4,13.4742,2.1145,4.6898,25383916.2009,17781891.074,640687.2554,108897000.5019,76284312.7075
601988.SH,20100407,4.29,4.3,4.23,4.26,4.29,-0.03,-0.7,434949.94,185616.917,0.0245,0.82,13.38,2.0998,4.657,25383916.2009,17781891.074,640687.2554,108135483.0158,75750855.9752
601988.SH,20100408,4.26,4.28,4.22,4.23,4.26,-0.03,-0.7,415758.26,176631.081,0.0234,0.88,13.2857,2.085,4.6242,25383916.2009,17781891.074,640687.2554,107373965.5298,75217399.243
601988.SH,20100409,4.24,4.28,4.23,4.26,4.23,0.03,0.71,421619.36,179356.558,0.0237,0.98,13.38,2.0998,4.657,25383916.2009,17781891.074,640687.2554,108135483.0158,75750855.9752
601988.SH,20100412,4.26,4.28,4.22,4.24,4.26,-0.02,-0.47,352466.77,149609.111,0.0198,0.84,13.3171,2.0899,4.6352,25383916.2009,17781891.074,640687.2554,107627804.6918,75395218.1538
601988.SH,20100413,4.24,4.31,4.23,4.29,4.24,0.05,1.18,599620.48,256456.182,0.0337,1.53,13.4742,2.1145,4.6898,25383916.2009,17781891.074,640687.2554,108897000.5019,76284312.7075
601988.SH,20100414,4.28,4.29,4.22,4.25,4.29,-0.04,-0.93,585946.48,248736.174,0.033,1.32,13.3485,2.0948,4.6461,25383916.2009,17781891.074,640687.2554,107881643.8538,75573037.0645
601988.SH,20100415,4.25,4.26,4.21,4.25,4.25,0.0,0.0,450347.68,190611.417,0.0253,0.95,13.3485,2.0948,4.6461,25383916.2009,17781891.074,640687.2554,107881643.8538,75573037.0645
601988.SH,20100416,4.25,4.26,4.19,4.2,4.25,-0.05,-1.18,318173.62,134012.98,0.0179,0.66,13.1915,2.0702,4.5914,25383916.2009,17781891.074,640687.2554,106612448.0438,74683942.5108
601988.SH,20100419,4.18,4.18,4.01,4.05,4.2,-0.15,-3.57,1016651.01,416356.261,0.0572,2.2,12.7204,1.9962,4.4275,25383916.2009,17781891.074,640687.2554,102804860.6136,72016658.8497
601988.SH,20100420,4.06,4.09,4.02,4.06,4.05,0.01,0.25,500748.66,202975.753,0.0282,0.84,12.7518,2.0012,4.4384,25383916.2009,17781891.074,640687.2554,103058699.7757,72194477.7604
601988.SH,20100421,4.06,4.08,4.01,4.07,4.06,0.01,0.25,500297.3,202296.544,0.0281,0.87,12.7832,2.0061,4.4493,25383916.2009,17781891.074,640687.2554,103312538.9377,72372296.6712
601988.SH,20100422,4.06,4.07,3.99,4.01,4.07,-0.06,-1.47,571874.78,229475.773,0.0322,1.03,12.5947,1.9765,4.3837,25383916.2009,17781891.074,640687.2554,101789503.9656,71305383.2067
601988.SH,20100423,4.01,4.05,3.99,4.04,4.01,0.03,0.75,548133.89,220197.428,0.0308,0.94,12.689,1.9913,4.4165,25383916.2009,17781891.074,640687.2554,102551021.4516,71838839.939
601988.SH,20100426,4.03,4.05,3.99,4.04,4.04,0.0,0.0,532178.93,214713.238,0.0299,0.85,12.689,1.9913,4.4165,25383916.2009,17781891.074,640687.2554,102551021.4516,71838839.939
601988.SH,20100427,4.01,4.04,4.0,4.04,4.04,0.0,0.0,609263.25,244858.942,0.0343,1.15,12.689,1.9913,4.4165,25383916.2009,17781891.074,640687.2554,102551021.4516,71838839.939
601988.SH,20100428,4.02,4.05,4.0,4.05,4.04,0.01,0.25,421523.05,169750.301,0.0237,0.76,12.7204,1.8969,4.4275,25383916.2009,17781891.074,640687.2554,102804860.6136,72016658.8497
601988.SH,20100429,4.06,4.16,4.05,4.11,4.05,0.06,1.48,789715.78,324287.198,0.0444,1.47,12.9088,1.925,4.4931,25383916.2009,17781891.074,640687.2554,104327895.5857,73083572.3141
601988.SH,20100430,4.11,4.19,4.07,4.19,4.11,0.08,1.95,868423.98,360654.774,0.0488,1.5,13.1601,1.9625,4.5805,25383916.2009,17781891.074,640687.2554,106358608.8818,74506123.6001
601988.SH,20100504,4.14,4.17,4.07,4.13,4.19,-0.06,-1.43,380222.68,156707.618,0.0214,0.59,12.9716,1.9344,4.5149,25383916.2009,17781891.074,640687.2554,104835573.9097,73439210.1356
601988.SH,20100505,4.09,4.14,4.04,4.13,4.13,0.0,0.0,371598.72,151718.894,0.0209,0.61,12.9716,1.9344,4.5149,25383916.2009,17781891.074,640687.2554,104835573.9097,73439210.1356
601988.SH,20100506,4.12,4.12,4.02,4.05,4.13,-0.08,-1.94,660939.41,268395.385,0.0372,1.17,12.7204,1.8969,4.4275,25383916.2009,17781891.074,640687.2554,102804860.6136,72016658.8497
601988.SH,20100507,4.0,4.08,3.99,4.03,4.05,-0.02,-0.49,555915.43,224551.399,0.0313,0.91,12.6576,1.8875,4.4056,25383916.2009,17781891.074,640687.2554,102297182.2896,71661021.0282
601988.SH,20100510,4.03,4.1,4.0,4.09,4.03,0.06,1.49,577397.55,233577.363,0.0325,1.02,12.846,1.9156,4.4712,25383916.2009,17781891.074,640687.2554,103820217.2617,72727934.4927
601988.SH,20100511,4.12,4.16,3.99,4.02,4.09,-0.07,-1.71,726132.4,293906.81,0.0408,1.43,12.6262,1.8829,4.3947,25383916.2009,17781891.074,640687.2554,102043343.1276,71483202.1175
601988.SH,20100512,4.0,4.11,3.97,4.06,4.02,0.04,1.0,650604.73,262618.426,0.0366,1.12,12.7518,1.9016,4.4384,25383916.2009,17781891.074,640687.2554,103058699.7757,72194477.7604
601988.SH,20100513,4.05,4.18,4.04,4.13,4.06,0.07,1.72,1159996.06,478541.866,0.0652,1.83,12.9716,1.9344,4.5149,25383916.2009,17781891.074,640687.2554,104835573.9097,73439210.1356
601988.SH,20100514,4.11,4.14,4.05,4.09,4.13,-0.04,-0.97,377341.16,153989.211,0.0212,0.51,12.846,1.9156,4.4712,25383916.2009,17781891.074,640687.2554,103820217.2617,72727934.4927
601988.SH,20100517,4.05,4.07,3.92,3.96,4.09,-0.13,-3.18,833461.0,333043.218,0.0469,1.19,12.4377,1.8548,4.3291,25383916.2009,17781891.074,640687.2554,100520308.1556,70416288.653
601988.SH,20100518,3.96,3.99,3.87,3.95,3.96,-0.01,-0.25,845441.35,332363.442,0.0475,1.13,12.4063,1.8501,4.3181,25383916.2009,17781891.074,640687.2554,100266468.9936,70238469.7423
601988.SH,20100519,3.92,3.95,3.83,3.9,3.95,-0.05,-1.27,570247.69,222263.106,0.0321,0.74,12.2493,1.8267,4.2635,25383916.2009,17781891.074,640687.2554,98997273.1835,69349375.1886
601988.SH,20100520,3.87,3.92,3.85,3.89,3.9,-0.01,-0.26,433369.64,168567.984,0.0244,0.57,12.2178,1.822,4.2526,25383916.2009,17781891.074,640687.2554,98743434.0215,69171556.2779
601988.SH,20100521,3.84,3.97,3.8,3.96,3.89,0.07,1.8,691848.1,268816.535,0.0389,1.13,12.4377,1.8548,4.3291,25383916.2009,17781891.074,640687.2554,100520308.1556,70416288.653
601988.SH,20100524,3.94,4.03,3.94,4.01,3.96,0.05,1.26,704478.47,281721.927,0.0396,1.04,12.5947,1.8782,4.3837,25383916.2009,17781891.074,640687.2554,101789503.9656,71305383.2067
601988.SH,20100525,3.98,4.01,3.9,3.91,4.01,-0.1,-2.49,604435.02,238129.222,0.034,0.93,12.2807,1.8313,4.2744,25383916.2009,17781891.074,640687.2554,99251112.3455,69527194.0993
601988.SH,20100526,3.9,3.94,3.9,3.92,3.91,0.01,0.26,238544.32,93505.147,0.0134,0.4,12.3121,1.836,4.2853,25383916.2009,17781891.074,640687.2554,99504951.5075,69705013.0101
601988.SH,20100528,3.98,4.03,3.95,4.01,3.92,0.09,2.3,959496.05,383220.909,0.054,1.8,12.5947,1.8782,4.3837,25383916.2009,17781891.074,640687.2554,101789503.9656,71305383.2067
601988.SH,20100531,4.09,4.12,4.05,4.09,4.01,0.08,2.0,2097863.18,858617.569,0.118,3.28,12.846,1.9156,4.4712,25383916.2009,17781891.074,640687.2554,103820217.2617,72727934.4927
601988.SH,20100601,4.06,4.1,3.95,4.1,4.09,0.01,0.24,2865519.95,1154637.795,0.1611,3.11,12.8774,1.9203,4.4821,25383916.2009,17781891.074,640687.2554,104074056.4237,72905753.4034
601988.SH,20100602,3.84,3.9,3.79,3.89,4.1,-0.21,-5.12,3580700.07,1375693.998,0.2014,2.65,12.2178,1.822,4.2526,25383916.2009,17781891.074,640687.2554,98743434.0215,69171556.2779
601988.SH,20100603,3.88,3.88,3.79,3.84,3.89,-0.05,-1.29,1234731.26,474445.233,0.0694,0.63,12.0608,1.7986,4.1979,25383916.2009,17781891.074,640687.2554,97474238.2115,68282461.7242
601988.SH,20100604,3.7,3.71,3.63,3.64,3.7,-0.06,-1.62,846446.86,309439.792,0.0476,0.39,11.4326,1.8245,3.9793,25383916.2009,17781891.074,640687.2554,92397454.9713,64726083.5094
601988.SH,20100607,3.58,3.62,3.55,3.55,3.64,-0.09,-2.47,896496.28,320118.617,0.0504,0.42,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100608,3.55,3.57,3.48,3.51,3.55,-0.04,-1.13,852369.63,299779.279,0.0479,0.45,11.0243,1.7594,3.8371,25383916.2009,17781891.074,640687.2554,89097545.8652,62414437.6697
601988.SH,20100609,3.53,3.65,3.46,3.63,3.51,0.12,3.42,1131755.93,404387.683,0.0636,0.76,11.4012,1.8195,3.9683,25383916.2009,17781891.074,640687.2554,92143615.8093,64548264.5986
601988.SH,20100610,3.56,3.58,3.54,3.55,3.63,-0.08,-2.2,535988.47,190575.861,0.0301,0.54,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100611,3.56,3.59,3.55,3.55,3.55,0.0,0.0,335613.26,119575.561,0.0189,0.39,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100617,3.57,3.59,3.54,3.56,3.55,0.01,0.28,348690.92,124320.121,0.0196,0.46,11.1814,1.7844,3.8918,25383916.2009,17781891.074,640687.2554,90366741.6752,63303532.2234
601988.SH,20100618,3.56,3.57,3.48,3.49,3.56,-0.07,-1.97,963964.06,339507.095,0.0542,1.5,10.9615,1.7493,3.8153,25383916.2009,17781891.074,640687.2554,88589867.5411,62058799.8483
601988.SH,20100621,3.53,3.61,3.49,3.59,3.49,0.1,2.87,867162.56,308938.955,0.0488,1.31,11.2756,1.7995,3.9246,25383916.2009,17781891.074,640687.2554,91128259.1612,63836988.9557
601988.SH,20100622,3.58,3.6,3.55,3.58,3.59,-0.01,-0.28,568559.26,203253.993,0.032,0.93,11.2442,1.7944,3.9137,25383916.2009,17781891.074,640687.2554,90874419.9992,63659170.0449
601988.SH,20100623,3.56,3.58,3.54,3.55,3.58,-0.03,-0.84,300926.13,107154.388,0.0169,0.49,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100624,3.53,3.58,3.53,3.55,3.55,0.0,0.0,226529.23,80492.246,0.0127,0.37,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100625,3.55,3.57,3.53,3.55,3.55,0.0,0.0,254129.74,90160.337,0.0143,0.43,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100628,3.56,3.57,3.53,3.55,3.55,0.0,0.0,283771.21,100611.086,0.016,0.64,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100629,3.54,3.56,3.46,3.47,3.55,-0.08,-2.25,634369.48,222255.145,0.0357,1.94,10.8987,1.7393,3.7934,25383916.2009,17781891.074,640687.2554,88082189.2171,61703162.0268
601988.SH,20100630,3.45,3.5,3.38,3.39,3.47,-0.08,-2.31,519338.51,177500.399,0.0292,1.53,10.6474,1.6992,3.706,25383916.2009,17781891.074,640687.2554,86051475.9211,60280610.7409
601988.SH,20100701,3.39,3.42,3.38,3.39,3.39,0.0,0.0,193629.62,65828.73,0.0109,0.5,10.6474,1.6992,3.706,25383916.2009,17781891.074,640687.2554,86051475.9211,60280610.7409
601988.SH,20100702,3.39,3.43,3.38,3.4,3.39,0.01,0.3,178186.43,60621.639,0.01,0.47,10.6788,1.7042,3.7169,25383916.2009,17781891.074,640687.2554,86305315.0831,60458429.6516
601988.SH,20100705,3.37,3.4,3.34,3.37,3.4,-0.03,-0.88,346958.62,116632.287,0.0195,0.96,10.5846,1.6892,3.6841,25383916.2009,17781891.074,640687.2554,85543797.597,59924972.9194
601988.SH,20100706,3.36,3.49,3.35,3.48,3.37,0.11,3.26,642890.29,220749.07,0.0362,1.72,10.9301,1.7443,3.8043,25383916.2009,17781891.074,640687.2554,88336028.3791,61880980.9375
601988.SH,20100707,3.47,3.48,3.43,3.48,3.48,0.0,0.0,279122.96,96497.147,0.0157,0.74,10.9301,1.7443,3.8043,25383916.2009,17781891.074,640687.2554,88336028.3791,61880980.9375
601988.SH,20100708,3.48,3.5,3.45,3.47,3.48,-0.01,-0.29,196427.41,68273.773,0.011,0.6,10.8987,1.7393,3.7934,25383916.2009,17781891.074,640687.2554,88082189.2171,61703162.0268
601988.SH,20100709,3.46,3.55,3.43,3.54,3.47,0.07,2.02,386011.55,135517.623,0.0217,1.17,11.1186,1.7744,3.8699,25383916.2009,17781891.074,640687.2554,89859063.3512,62947894.402
601988.SH,20100712,3.54,3.61,3.52,3.57,3.54,0.03,0.85,414699.15,148260.523,0.0233,1.12,11.2128,1.7894,3.9027,25383916.2009,17781891.074,640687.2554,90620580.8372,63481351.1342
601988.SH,20100713,3.55,3.55,3.49,3.51,3.57,-0.06,-1.68,305793.64,107447.599,0.0172,0.8,11.0243,1.7594,3.8371,25383916.2009,17781891.074,640687.2554,89097545.8652,62414437.6697
601988.SH,20100714,3.52,3.56,3.51,3.53,3.51,0.02,0.57,340337.49,120080.206,0.0191,1.08,11.0871,1.7694,3.859,25383916.2009,17781891.074,640687.2554,89605224.1892,62770075.4912
601988.SH,20100715,3.52,3.53,3.44,3.45,3.53,-0.08,-2.27,291119.84,101552.337,0.0164,0.89,10.8359,1.7293,3.7715,25383916.2009,17781891.074,640687.2554,87574510.8931,61347524.2053
601988.SH,20100716,3.43,3.45,3.4,3.43,3.45,-0.02,-0.58,211938.54,72455.846,0.0119,0.61,10.7731,1.7193,3.7497,25383916.2009,17781891.074,640687.2554,87066832.5691,60991886.3838
601988.SH,20100719,3.41,3.48,3.4,3.46,3.43,0.03,0.87,318191.6,109585.939,0.0179,1.02,10.8673,1.7343,3.7825,25383916.2009,17781891.074,640687.2554,87828350.0551,61525343.116
601988.SH,20100720,3.46,3.53,3.46,3.52,3.46,0.06,1.73,488050.72,171025.183,0.0274,1.66,11.0557,1.7644,3.8481,25383916.2009,17781891.074,640687.2554,89351385.0272,62592256.5805
601988.SH,20100721,3.52,3.53,3.49,3.53,3.52,0.01,0.28,365727.07,128403.766,0.0206,1.11,11.0871,1.7694,3.859,25383916.2009,17781891.074,640687.2554,89605224.1892,62770075.4912
601988.SH,20100722,3.52,3.56,3.5,3.55,3.53,0.02,0.57,347963.42,123119.918,0.0196,1.04,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100723,3.55,3.61,3.54,3.57,3.55,0.02,0.56,546723.3,195563.935,0.0307,1.58,11.2128,1.7894,3.9027,25383916.2009,17781891.074,640687.2554,90620580.8372,63481351.1342
601988.SH,20100726,3.58,3.58,3.53,3.56,3.57,-0.01,-0.28,233305.7,82854.531,0.0131,0.56,11.1814,1.7844,3.8918,25383916.2009,17781891.074,640687.2554,90366741.6752,63303532.2234
601988.SH,20100727,3.55,3.56,3.5,3.55,3.56,-0.01,-0.28,677734.52,239387.266,0.0381,1.71,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100728,3.54,3.62,3.52,3.6,3.55,0.05,1.41,766577.87,275292.544,0.0431,1.77,11.307,1.8045,3.9355,25383916.2009,17781891.074,640687.2554,91382098.3232,64014807.8664
601988.SH,20100729,3.6,3.62,3.58,3.61,3.6,0.01,0.28,335150.42,120638.803,0.0188,0.65,11.3384,1.8095,3.9465,25383916.2009,17781891.074,640687.2554,91635937.4852,64192626.7771
601988.SH,20100730,3.59,3.6,3.55,3.58,3.61,-0.03,-0.83,286972.51,102445.383,0.0161,0.56,11.2442,1.7944,3.9137,25383916.2009,17781891.074,640687.2554,90874419.9992,63659170.0449
601988.SH,20100802,3.58,3.63,3.56,3.62,3.58,0.04,1.12,439775.37,158269.538,0.0247,0.96,11.3698,1.8145,3.9574,25383916.2009,17781891.074,640687.2554,91889776.6473,64370445.6879
601988.SH,20100803,3.62,3.63,3.55,3.56,3.62,-0.06,-1.66,335987.96,120539.004,0.0189,0.67,11.1814,1.7844,3.8918,25383916.2009,17781891.074,640687.2554,90366741.6752,63303532.2234
601988.SH,20100804,3.55,3.57,3.51,3.55,3.56,-0.01,-0.28,333138.6,117932.646,0.0187,0.77,11.15,1.7794,3.8809,25383916.2009,17781891.074,640687.2554,90112902.5132,63125713.3127
601988.SH,20100805,3.53,3.55,3.48,3.49,3.55,-0.06,-1.69,494053.44,173097.227,0.0278,1.43,10.9615,1.7493,3.8153,25383916.2009,17781891.074,640687.2554,88589867.5411,62058799.8483
601988.SH,20100806,3.5,3.54,3.46,3.52,3.49,0.03,0.86,301160.3,105471.665,0.0169,0.8,11.0557,1.7644,3.8481,25383916.2009,17781891.074,640687.2554,89351385.0272,62592256.5805
601988.SH,20100809,3.53,3.54,3.47,3.5,3.52,-0.02,-0.57,478212.72,167344.232,0.0269,1.26,10.9929,1.7543,3.8262,25383916.2009,17781891.074,640687.2554,88843706.7032,62236618.759
601988.SH,20100810,3.5,3.51,3.44,3.44,3.5,-0.06,-1.71,381919.55,132639.181,0.0215,0.98,10.8045,1.7243,3.7606,25383916.2009,17781891.074,640687.2554,87320671.7311,61169705.2946
601988.SH,20100811,3.44,3.46,3.43,3.45,3.44,0.01,0.29,212650.48,73250.75,0.012,0.53,10.8359,1.7293,3.7715,25383916.2009,17781891.074,640687.2554,87574510.8931,61347524.2053
601988.SH,20100812,3.43,3.45,3.41,3.43,3.45,-0.02,-0.58,220053.83,75425.629,0.0124,0.59,10.7731,1.7193,3.7497,25383916.2009,17781891.074,640687.2554,87066832.5691,60991886.3838
601988.SH,20100813,3.43,3.45,3.42,3.44,3.43,0.01,0.29,228527.35,78454.955,0.0129,0.72,10.8045,1.7243,3.7606,25383916.2009,17781891.074,640687.2554,87320671.7311,61169705.2946
601988.SH,20100816,3.44,3.48,3.41,3.48,3.44,0.04,1.16,388025.34,134084.137,0.0218,1.28,10.9301,1.7443,3.8043,25383916.2009,17781891.074,640687.2554,88336028.3791,61880980.9375
601988.SH,20100817,3.47,3.48,3.44,3.47,3.48,-0.01,-0.29,432826.81,149490.98,0.0243,1.51,10.8987,1.7393,3.7934,25383916.2009,17781891.074,640687.2554,88082189.2171,61703162.0268
601988.SH,20100818,3.47,3.5,3.45,3.48,3.47,0.01,0.29,416480.09,144442.779,0.0234,1.41,10.9301,1.7443,3.8043,25383916.2009,17781891.074,640687.2554,88336028.3791,61880980.9375
601988.SH,20100819,3.47,3.5,3.45,3.49,3.48,0.01,0.29,396781.77,138058.577,0.0223,1.18,10.9615,1.7493,3.8153,25383916.2009,17781891.074,640687.2554,88589867.5411,62058799.8483
601988.SH,20100823,3.45,3.46,3.41,3.44,3.49,-0.05,-1.43,335904.89,115725.245,0.0189,0.9,10.8045,1.7243,3.7606,25383916.2009,17781891.074,640687.2554,87320671.7311,61169705.2946
601988.SH,20100824,3.44,3.46,3.4,3.43,3.44,-0.01,-0.29,407447.71,139747.034,0.0229,1.03,10.7731,1.7193,3.7497,25383916.2009,17781891.074,640687.2554,87066832.5691,60991886.3838
601988.SH,20100825,3.42,3.43,3.38,3.38,3.43,-0.05,-1.46,378458.84,128838.064,0.0213,0.95,10.616,1.6942,3.695,25383916.2009,17781891.074,640687.2554,85797636.759,60102791.8301
601988.SH,20100826,3.39,3.41,3.37,3.4,3.38,0.02,0.59,296811.11,100639.103,0.0167,0.77,10.6788,1.7042,3.7169,25383916.2009,17781891.074,640687.2554,86305315.0831,60458429.6516
601988.SH,20100827,3.4,3.41,3.37,3.38,3.4,-0.02,-0.59,282633.96,95667.689,0.0159,0.78,10.616,1.5996,3.695,25383916.2009,17781891.074,640677.2554,85797636.759,60102791.8301
601988.SH,20100830,3.39,3.41,3.38,3.39,3.38,0.01,0.3,360931.94,122562.648,0.0203,1.06,10.6474,1.6043,3.706,25383916.2009,17781891.074,640677.2554,86051475.9211,60280610.7409
601988.SH,20100831,3.39,3.4,3.33,3.33,3.39,-0.06,-1.77,720077.14,241819.155,0.0405,2.09,10.459,1.5759,3.6404,25383916.2009,17781891.074,640677.2554,84528440.949,59213697.2764
601988.SH,20100901,3.35,3.38,3.33,3.35,3.33,0.02,0.6,454867.78,152465.169,0.0256,1.12,10.5218,1.5854,3.6622,25383916.2009,17781891.074,640677.2554,85036119.273,59569335.0979
601988.SH,20100902,3.37,3.38,3.34,3.37,3.35,0.02,0.6,339680.74,114148.904,0.0191,0.8,10.5846,1.5948,3.6841,25383916.2009,17781891.074,640677.2554,85543797.597,59924972.9194
601988.SH,20100903,3.37,3.38,3.34,3.35,3.37,-0.02,-0.59,330558.38,110744.56,0.0186,0.77,10.5218,1.5854,3.6622,25383916.2009,17781891.074,640677.2554,85036119.273,59569335.0979
601988.SH,20100906,3.37,3.39,3.35,3.39,3.35,0.04,1.19,428033.52,144421.527,0.0241,0.97,10.6474,1.6043,3.706,25383916.2009,17781891.074,640677.2554,86051475.9211,60280610.7409
601988.SH,20100907,3.39,3.42,3.38,3.4,3.39,0.01,0.3,418986.87,142430.0,0.0236,0.92,10.6788,1.609,3.7169,25383916.2009,17781891.074,640677.2554,86305315.0831,60458429.6516
601988.SH,20100908,3.39,3.4,3.35,3.37,3.4,-0.03,-0.88,344264.2,115915.624,0.0194,0.87,10.5846,1.5948,3.6841,25383916.2009,17781891.074,640677.2554,85543797.597,59924972.9194
601988.SH,20100909,3.37,3.37,3.33,3.34,3.37,-0.03,-0.89,356427.84,119168.57,0.02,0.96,10.4904,1.5806,3.6513,25383916.2009,17781891.074,640677.2554,84782280.111,59391516.1872
601988.SH,20100910,3.34,3.35,3.33,3.34,3.34,0.0,0.0,251137.21,83943.203,0.0141,0.67,10.4904,1.5806,3.6513,25383916.2009,17781891.074,640677.2554,84782280.111,59391516.1872
601988.SH,20100913,3.35,3.35,3.31,3.35,3.34,0.01,0.3,363347.68,121213.995,0.0204,1.01,10.5218,1.5854,3.6622,25383916.2009,17781891.074,640677.2554,85036119.273,59569335.0979
601988.SH,20100914,3.35,3.36,3.31,3.33,3.35,-0.02,-0.6,388931.28,129874.719,0.0219,1.12,10.459,1.5759,3.6404,25383916.2009,17781891.074,640677.2554,84528440.949,59213697.2764
601988.SH,20100915,3.33,3.33,3.29,3.3,3.33,-0.03,-0.9,402966.05,133244.353,0.0227,1.18,10.3648,1.5617,3.6076,25383916.2009,17781891.074,640677.2554,83766923.463,58680240.5442
601988.SH,20100916,3.3,3.31,3.21,3.23,3.3,-0.07,-2.12,482067.09,156791.753,0.0271,1.37,10.1449,1.5286,3.531,25383916.2009,17781891.074,640677.2554,81990049.3289,57435508.169
601988.SH,20100917,3.24,3.25,3.21,3.23,3.23,0.0,0.0,232131.57,75041.496,0.0131,0.61,10.1449,1.5286,3.531,25383916.2009,17781891.074,640677.2554,81990049.3289,57435508.169
601988.SH,20100920,3.23,3.26,3.21,3.22,3.23,-0.01,-0.31,220176.41,71231.548,0.0124,0.59,10.1135,1.5238,3.5201,25383916.2009,17781891.074,640677.2554,81736210.1669,57257689.2583
601988.SH,20100921,3.23,3.24,3.22,3.24,3.22,0.02,0.62,114099.66,36852.593,0.0064,0.33,10.1763,1.5333,3.542,25383916.2009,17781891.074,640677.2554,82243888.4909,57613327.0798
601988.SH,20100927,3.24,3.28,3.22,3.27,3.24,0.03,0.93,297931.21,96975.5,0.0168,1.03,10.2705,1.5475,3.5748,25383916.2009,17781891.074,640677.2554,83005405.9769,58146783.812
601988.SH,20100928,3.27,3.29,3.25,3.28,3.27,0.01,0.31,253268.44,82902.602,0.0142,0.94,10.3019,1.5522,3.5857,25383916.2009,17781891.074,640677.2554,83259245.139,58324602.7227
601988.SH,20100929,3.27,3.35,3.27,3.33,3.28,0.05,1.52,451235.59,149963.926,0.0254,2.02,10.459,1.5759,3.6404,25383916.2009,17781891.074,640677.2554,84528440.949,59213697.2764
601988.SH,20100930,3.32,3.35,3.32,3.34,3.33,0.01,0.3,263547.07,88036.85,0.0148,0.99,10.4904,1.5806,3.6513,25383916.2009,17781891.074,640677.2554,84782280.111,59391516.1872
601988.SH,20101008,3.35,3.39,3.33,3.38,3.34,0.04,1.2,413644.68,139433.288,0.0233,1.5,10.616,1.5996,3.695,25383916.2009,17781891.074,640677.2554,85797636.759,60102791.8301
601988.SH,20101011,3.38,3.45,3.36,3.42,3.38,0.04,1.18,650640.14,221545.413,0.0366,1.94,10.7417,1.6185,3.7387,25383916.2009,17781891.074,640677.2554,86812993.4071,60814067.4731
601988.SH,20101012,3.4,3.43,3.37,3.42,3.42,0.0,0.0,504638.64,171022.434,0.0284,1.24,10.7417,1.6185,3.7387,25383916.2009,17781891.074,640677.2554,86812993.4071,60814067.4731
